question,correct_answers,question_type
"Calculate the pH of a 0.08 M solution of sodium aspartate, <mattext texttype=""text/html""><img class=""equation_image"" title=""NaC_{4}H_{6}NO_{4}"" src=""https://weber.instructure.com/equation_images/NaC_%7B4%7DH_%7B6%7DNO_%7B4%7D?scale=1.5"" alt=""LaTeX: NaC_{4}H_{6}NO_{4}"" data-equation-content=""NaC_{4}H_{6}NO_{4}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""C_{4}H_{8}NO_{4}^{+}\leftrightarrow{}C_{4}H_{7}NO_{4}\leftrightarrow{}C_{4}H_{6}NO_{4}^{-}\leftrightarrow{}C_{4}H_{5}NO_{4}^{2-}"" src=""https://weber.instructure.com/equation_images/C_%7B4%7DH_%7B8%7DNO_%7B4%7D%5E%7B%2B%7D%5Cleftrightarrow%7B%7DC_%7B4%7DH_%7B7%7DNO_%7B4%7D%5Cleftrightarrow%7B%7DC_%7B4%7DH_%7B6%7DNO_%7B4%7D%5E%7B-%7D%5Cleftrightarrow%7B%7DC_%7B4%7DH_%7B5%7DNO_%7B4%7D%5E%7B2-%7D?scale=1.5"" alt=""LaTeX: C_{4}H_{8}NO_{4}^{+}\leftrightarrow{}C_{4}H_{7}NO_{4}\leftrightarrow{}C_{4}H_{6}NO_{4}^{-}\leftrightarrow{}C_{4}H_{5}NO_{4}^{2-}"" data-equation-content=""C_{4}H_{8}NO_{4}^{+}\leftrightarrow{}C_{4}H_{7}NO_{4}\leftrightarrow{}C_{4}H_{6}NO_{4}^{-}\leftrightarrow{}C_{4}H_{5}NO_{4}^{2-}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=1.99"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D1.99?scale=1.5"" alt=""LaTeX: p_{Ka1}=1.99"" data-equation-content=""p_{Ka1}=1.99"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka2}=3.9"" src=""https://weber.instructure.com/equation_images/p_%7BKa2%7D%3D3.9?scale=1.5"" alt=""LaTeX: p_{Ka2}=3.9"" data-equation-content=""p_{Ka2}=3.9"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka3}=10.002"" src=""https://weber.instructure.com/equation_images/p_%7BKa3%7D%3D10.002?scale=1.5"" alt=""LaTeX: p_{Ka3}=10.002"" data-equation-content=""p_{Ka3}=10.002"" data-ignore-a11y-check=""""></mattext>",6.95;6.95e0;6.95E0;7.0;7.0e0;7.0E0;6.951;6.951e0;6.951E0,short_answer
"Calculate the pH of a 0.007 M solution of alanine HCl, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{3}H_{8}NO_{2}Cl"" src=""https://weber.instructure.com/equation_images/C_%7B3%7DH_%7B8%7DNO_%7B2%7DCl?scale=1.5"" alt=""LaTeX: C_{3}H_{8}NO_{2}Cl"" data-equation-content=""C_{3}H_{8}NO_{2}Cl"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""C_{3}H_{8}NO_{2}^{+}\leftrightarrow{}C_{3}H_{7}NO_{2}\leftrightarrow{}C_{3}H_{6}NO_{2}^{-}"" src=""https://weber.instructure.com/equation_images/C_%7B3%7DH_%7B8%7DNO_%7B2%7D%5E%7B%2B%7D%5Cleftrightarrow%7B%7DC_%7B3%7DH_%7B7%7DNO_%7B2%7D%5Cleftrightarrow%7B%7DC_%7B3%7DH_%7B6%7DNO_%7B2%7D%5E%7B-%7D?scale=1.5"" alt=""LaTeX: C_{3}H_{8}NO_{2}^{+}\leftrightarrow{}C_{3}H_{7}NO_{2}\leftrightarrow{}C_{3}H_{6}NO_{2}^{-}"" data-equation-content=""C_{3}H_{8}NO_{2}^{+}\leftrightarrow{}C_{3}H_{7}NO_{2}\leftrightarrow{}C_{3}H_{6}NO_{2}^{-}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=2.344"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D2.344?scale=1.5"" alt=""LaTeX: p_{Ka1}=2.344"" data-equation-content=""p_{Ka1}=2.344"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka2}=9.868"" src=""https://weber.instructure.com/equation_images/p_%7BKa2%7D%3D9.868?scale=1.5"" alt=""LaTeX: p_{Ka2}=9.868"" data-equation-content=""p_{Ka2}=9.868"" data-ignore-a11y-check=""""></mattext>",2.42;2.42e0;2.42E0;2.4;2.4e0;2.4E0;2.420;2.420e0;2.420E0,short_answer
"Calculate the pH of a 0.04 M solution of valine, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{5}H_{11}NO_{2}"" src=""https://weber.instructure.com/equation_images/C_%7B5%7DH_%7B11%7DNO_%7B2%7D?scale=1.5"" alt=""LaTeX: C_{5}H_{11}NO_{2}"" data-equation-content=""C_{5}H_{11}NO_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""C_{5}H_{12}NO_{2}^{+}\leftrightarrow{}C_{5}H_{11}NO_{2}\leftrightarrow{}C_{5}H_{10}NO_{2}^{-}"" src=""https://weber.instructure.com/equation_images/C_%7B5%7DH_%7B12%7DNO_%7B2%7D%5E%7B%2B%7D%5Cleftrightarrow%7B%7DC_%7B5%7DH_%7B11%7DNO_%7B2%7D%5Cleftrightarrow%7B%7DC_%7B5%7DH_%7B10%7DNO_%7B2%7D%5E%7B-%7D?scale=1.5"" alt=""LaTeX: C_{5}H_{12}NO_{2}^{+}\leftrightarrow{}C_{5}H_{11}NO_{2}\leftrightarrow{}C_{5}H_{10}NO_{2}^{-}"" data-equation-content=""C_{5}H_{12}NO_{2}^{+}\leftrightarrow{}C_{5}H_{11}NO_{2}\leftrightarrow{}C_{5}H_{10}NO_{2}^{-}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=2.286"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D2.286?scale=1.5"" alt=""LaTeX: p_{Ka1}=2.286"" data-equation-content=""p_{Ka1}=2.286"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka2}=9.719"" src=""https://weber.instructure.com/equation_images/p_%7BKa2%7D%3D9.719?scale=1.5"" alt=""LaTeX: p_{Ka2}=9.719"" data-equation-content=""p_{Ka2}=9.719"" data-ignore-a11y-check=""""></mattext>",6.03;6.03e0;6.03E0;6.0;6.0e0;6.0E0;6.029;6.029e0;6.029E0,short_answer
"Calculate the pH of a 0.05 M solution of sodium glutamate, <mattext texttype=""text/html""><img class=""equation_image"" title=""NaC_{5}H_{8}NO_{4}"" src=""https://weber.instructure.com/equation_images/NaC_%7B5%7DH_%7B8%7DNO_%7B4%7D?scale=1.5"" alt=""LaTeX: NaC_{5}H_{8}NO_{4}"" data-equation-content=""NaC_{5}H_{8}NO_{4}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""C_{5}H_{10}NO_{4}^{+}\leftrightarrow{}C_{5}H_{9}NO_{4}\leftrightarrow{}C_{5}H_{8}NO_{4}^{-}\leftrightarrow{}C_{5}H_{7}NO_{4}^{2-}"" src=""https://weber.instructure.com/equation_images/C_%7B5%7DH_%7B10%7DNO_%7B4%7D%5E%7B%2B%7D%5Cleftrightarrow%7B%7DC_%7B5%7DH_%7B9%7DNO_%7B4%7D%5Cleftrightarrow%7B%7DC_%7B5%7DH_%7B8%7DNO_%7B4%7D%5E%7B-%7D%5Cleftrightarrow%7B%7DC_%7B5%7DH_%7B7%7DNO_%7B4%7D%5E%7B2-%7D?scale=1.5"" alt=""LaTeX: C_{5}H_{10}NO_{4}^{+}\leftrightarrow{}C_{5}H_{9}NO_{4}\leftrightarrow{}C_{5}H_{8}NO_{4}^{-}\leftrightarrow{}C_{5}H_{7}NO_{4}^{2-}"" data-equation-content=""C_{5}H_{10}NO_{4}^{+}\leftrightarrow{}C_{5}H_{9}NO_{4}\leftrightarrow{}C_{5}H_{8}NO_{4}^{-}\leftrightarrow{}C_{5}H_{7}NO_{4}^{2-}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=2.16"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D2.16?scale=1.5"" alt=""LaTeX: p_{Ka1}=2.16"" data-equation-content=""p_{Ka1}=2.16"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka2}=4.3"" src=""https://weber.instructure.com/equation_images/p_%7BKa2%7D%3D4.3?scale=1.5"" alt=""LaTeX: p_{Ka2}=4.3"" data-equation-content=""p_{Ka2}=4.3"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka3}=9.96"" src=""https://weber.instructure.com/equation_images/p_%7BKa3%7D%3D9.96?scale=1.5"" alt=""LaTeX: p_{Ka3}=9.96"" data-equation-content=""p_{Ka3}=9.96"" data-ignore-a11y-check=""""></mattext>",7.13;7.13e0;7.13E0;7.1;7.1e0;7.1E0;7.130;7.130e0;7.130E0,short_answer
"Calculate the pH of a 0.0743 M solution of leucine HCl, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{6}H_{14}NO_{2}Cl"" src=""https://weber.instructure.com/equation_images/C_%7B6%7DH_%7B14%7DNO_%7B2%7DCl?scale=1.5"" alt=""LaTeX: C_{6}H_{14}NO_{2}Cl"" data-equation-content=""C_{6}H_{14}NO_{2}Cl"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""C_{6}H_{14}NO_{2}^{+}\leftrightarrow{}C_{6}H_{13}NO_{2}\leftrightarrow{}C_{6}H_{12}NO_{2}^{-}"" src=""https://weber.instructure.com/equation_images/C_%7B6%7DH_%7B14%7DNO_%7B2%7D%5E%7B%2B%7D%5Cleftrightarrow%7B%7DC_%7B6%7DH_%7B13%7DNO_%7B2%7D%5Cleftrightarrow%7B%7DC_%7B6%7DH_%7B12%7DNO_%7B2%7D%5E%7B-%7D?scale=1.5"" alt=""LaTeX: C_{6}H_{14}NO_{2}^{+}\leftrightarrow{}C_{6}H_{13}NO_{2}\leftrightarrow{}C_{6}H_{12}NO_{2}^{-}"" data-equation-content=""C_{6}H_{14}NO_{2}^{+}\leftrightarrow{}C_{6}H_{13}NO_{2}\leftrightarrow{}C_{6}H_{12}NO_{2}^{-}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=2.328"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D2.328?scale=1.5"" alt=""LaTeX: p_{Ka1}=2.328"" data-equation-content=""p_{Ka1}=2.328"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka2}=9.744"" src=""https://weber.instructure.com/equation_images/p_%7BKa2%7D%3D9.744?scale=1.5"" alt=""LaTeX: p_{Ka2}=9.744"" data-equation-content=""p_{Ka2}=9.744"" data-ignore-a11y-check=""""></mattext>",1.78;1.78e0;1.78E0;1.8;1.8e0;1.8E0;1.783;1.783e0;1.783E0,short_answer
"Calculate the pH of a 0.0060 M solution of sodium cystate, <mattext texttype=""text/html""><img class=""equation_image"" title=""NaC_{3}H_{6}NO_{2}S"" src=""https://weber.instructure.com/equation_images/NaC_%7B3%7DH_%7B6%7DNO_%7B2%7DS?scale=1.5"" alt=""LaTeX: NaC_{3}H_{6}NO_{2}S"" data-equation-content=""NaC_{3}H_{6}NO_{2}S"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""C_{3}H_{8}NO_{2}S^{+}\leftrightarrow{}C_{3}H_{7}NO_{2}S\leftrightarrow{}C_{3}H_{6}NO_{2}S^{-}\leftrightarrow{}C_{3}H_{5}NO_{2}S^{2-}"" src=""https://weber.instructure.com/equation_images/C_%7B3%7DH_%7B8%7DNO_%7B2%7DS%5E%7B%2B%7D%5Cleftrightarrow%7B%7DC_%7B3%7DH_%7B7%7DNO_%7B2%7DS%5Cleftrightarrow%7B%7DC_%7B3%7DH_%7B6%7DNO_%7B2%7DS%5E%7B-%7D%5Cleftrightarrow%7B%7DC_%7B3%7DH_%7B5%7DNO_%7B2%7DS%5E%7B2-%7D?scale=1.5"" alt=""LaTeX: C_{3}H_{8}NO_{2}S^{+}\leftrightarrow{}C_{3}H_{7}NO_{2}S\leftrightarrow{}C_{3}H_{6}NO_{2}S^{-}\leftrightarrow{}C_{3}H_{5}NO_{2}S^{2-}"" data-equation-content=""C_{3}H_{8}NO_{2}S^{+}\leftrightarrow{}C_{3}H_{7}NO_{2}S\leftrightarrow{}C_{3}H_{6}NO_{2}S^{-}\leftrightarrow{}C_{3}H_{5}NO_{2}S^{2-}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=1.7"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D1.7?scale=1.5"" alt=""LaTeX: p_{Ka1}=1.7"" data-equation-content=""p_{Ka1}=1.7"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka2}=8.36"" src=""https://weber.instructure.com/equation_images/p_%7BKa2%7D%3D8.36?scale=1.5"" alt=""LaTeX: p_{Ka2}=8.36"" data-equation-content=""p_{Ka2}=8.36"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka3}=10.74"" src=""https://weber.instructure.com/equation_images/p_%7BKa3%7D%3D10.74?scale=1.5"" alt=""LaTeX: p_{Ka3}=10.74"" data-equation-content=""p_{Ka3}=10.74"" data-ignore-a11y-check=""""></mattext>",9.53;9.53e0;9.53E0;9.5;9.5e0;9.5E0;9.529;9.529e0;9.529E0,short_answer
"Calculate the pH of a 0.00129 M solution of isoleucine, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{6}H_{13}NO_{2}"" src=""https://weber.instructure.com/equation_images/C_%7B6%7DH_%7B13%7DNO_%7B2%7D?scale=1.5"" alt=""LaTeX: C_{6}H_{13}NO_{2}"" data-equation-content=""C_{6}H_{13}NO_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""C_{6}H_{14}NO_{2}^{+}\leftrightarrow{}C_{6}H_{13}NO_{2}\leftrightarrow{}C_{6}H_{12}NO_{2}^{-}"" src=""https://weber.instructure.com/equation_images/C_%7B6%7DH_%7B14%7DNO_%7B2%7D%5E%7B%2B%7D%5Cleftrightarrow%7B%7DC_%7B6%7DH_%7B13%7DNO_%7B2%7D%5Cleftrightarrow%7B%7DC_%7B6%7DH_%7B12%7DNO_%7B2%7D%5E%7B-%7D?scale=1.5"" alt=""LaTeX: C_{6}H_{14}NO_{2}^{+}\leftrightarrow{}C_{6}H_{13}NO_{2}\leftrightarrow{}C_{6}H_{12}NO_{2}^{-}"" data-equation-content=""C_{6}H_{14}NO_{2}^{+}\leftrightarrow{}C_{6}H_{13}NO_{2}\leftrightarrow{}C_{6}H_{12}NO_{2}^{-}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=2.318"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D2.318?scale=1.5"" alt=""LaTeX: p_{Ka1}=2.318"" data-equation-content=""p_{Ka1}=2.318"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka2}=9.758"" src=""https://weber.instructure.com/equation_images/p_%7BKa2%7D%3D9.758?scale=1.5"" alt=""LaTeX: p_{Ka2}=9.758"" data-equation-content=""p_{Ka2}=9.758"" data-ignore-a11y-check=""""></mattext>",6.37;6.37e0;6.37E0;6.4;6.4e0;6.4E0;6.366;6.366e0;6.366E0,short_answer
"Calculate the pH of a 0.0091 M solution of cysteine, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{3}H_{7}NO_{2}S"" src=""https://weber.instructure.com/equation_images/C_%7B3%7DH_%7B7%7DNO_%7B2%7DS?scale=1.5"" alt=""LaTeX: C_{3}H_{7}NO_{2}S"" data-equation-content=""C_{3}H_{7}NO_{2}S"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""C_{3}H_{8}NO_{2}S^{+}\leftrightarrow{}C_{3}H_{7}NO_{2}S\leftrightarrow{}C_{3}H_{6}NO_{2}S^{-}\leftrightarrow{}C_{3}H_{5}NO_{2}S^{2-}"" src=""https://weber.instructure.com/equation_images/C_%7B3%7DH_%7B8%7DNO_%7B2%7DS%5E%7B%2B%7D%5Cleftrightarrow%7B%7DC_%7B3%7DH_%7B7%7DNO_%7B2%7DS%5Cleftrightarrow%7B%7DC_%7B3%7DH_%7B6%7DNO_%7B2%7DS%5E%7B-%7D%5Cleftrightarrow%7B%7DC_%7B3%7DH_%7B5%7DNO_%7B2%7DS%5E%7B2-%7D?scale=1.5"" alt=""LaTeX: C_{3}H_{8}NO_{2}S^{+}\leftrightarrow{}C_{3}H_{7}NO_{2}S\leftrightarrow{}C_{3}H_{6}NO_{2}S^{-}\leftrightarrow{}C_{3}H_{5}NO_{2}S^{2-}"" data-equation-content=""C_{3}H_{8}NO_{2}S^{+}\leftrightarrow{}C_{3}H_{7}NO_{2}S\leftrightarrow{}C_{3}H_{6}NO_{2}S^{-}\leftrightarrow{}C_{3}H_{5}NO_{2}S^{2-}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=1.7"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D1.7?scale=1.5"" alt=""LaTeX: p_{Ka1}=1.7"" data-equation-content=""p_{Ka1}=1.7"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka2}=8.36"" src=""https://weber.instructure.com/equation_images/p_%7BKa2%7D%3D8.36?scale=1.5"" alt=""LaTeX: p_{Ka2}=8.36"" data-equation-content=""p_{Ka2}=8.36"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka3}=10.74"" src=""https://weber.instructure.com/equation_images/p_%7BKa3%7D%3D10.74?scale=1.5"" alt=""LaTeX: p_{Ka3}=10.74"" data-equation-content=""p_{Ka3}=10.74"" data-ignore-a11y-check=""""></mattext>",5.28;5.28e0;5.28E0;5.3;5.3e0;5.3E0;5.282;5.282e0;5.282E0,short_answer
"Calculate the pH of a 0.0060 M solution of phenylalanine HCl, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{9}H_{12}NO_{2}Cl"" src=""https://weber.instructure.com/equation_images/C_%7B9%7DH_%7B12%7DNO_%7B2%7DCl?scale=1.5"" alt=""LaTeX: C_{9}H_{12}NO_{2}Cl"" data-equation-content=""C_{9}H_{12}NO_{2}Cl"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""C_{9}H_{12}NO_{2}^{+}\leftrightarrow{}C_{9}H_{11}NO_{2}\leftrightarrow{}C_{9}H_{10}NO_{2}^{-}"" src=""https://weber.instructure.com/equation_images/C_%7B9%7DH_%7B12%7DNO_%7B2%7D%5E%7B%2B%7D%5Cleftrightarrow%7B%7DC_%7B9%7DH_%7B11%7DNO_%7B2%7D%5Cleftrightarrow%7B%7DC_%7B9%7DH_%7B10%7DNO_%7B2%7D%5E%7B-%7D?scale=1.5"" alt=""LaTeX: C_{9}H_{12}NO_{2}^{+}\leftrightarrow{}C_{9}H_{11}NO_{2}\leftrightarrow{}C_{9}H_{10}NO_{2}^{-}"" data-equation-content=""C_{9}H_{12}NO_{2}^{+}\leftrightarrow{}C_{9}H_{11}NO_{2}\leftrightarrow{}C_{9}H_{10}NO_{2}^{-}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=2.2"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D2.2?scale=1.5"" alt=""LaTeX: p_{Ka1}=2.2"" data-equation-content=""p_{Ka1}=2.2"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka2}=9.31"" src=""https://weber.instructure.com/equation_images/p_%7BKa2%7D%3D9.31?scale=1.5"" alt=""LaTeX: p_{Ka2}=9.31"" data-equation-content=""p_{Ka2}=9.31"" data-ignore-a11y-check=""""></mattext>",2.42;2.42e0;2.42E0;2.4;2.4e0;2.4E0;2.425;2.425e0;2.425E0,short_answer
"Calculate the pH of a 0.00534 M solution of isoleucine, <mattext texttype=""text/html""><img class=""equation_image"" title=""NaC_{6}H_{12}NO_{2}"" src=""https://weber.instructure.com/equation_images/NaC_%7B6%7DH_%7B12%7DNO_%7B2%7D?scale=1.5"" alt=""LaTeX: NaC_{6}H_{12}NO_{2}"" data-equation-content=""NaC_{6}H_{12}NO_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""C_{6}H_{14}NO_{2}^{+}\leftrightarrow{}C_{6}H_{13}NO_{2}\leftrightarrow{}C_{6}H_{12}NO_{2}^{-}"" src=""https://weber.instructure.com/equation_images/C_%7B6%7DH_%7B14%7DNO_%7B2%7D%5E%7B%2B%7D%5Cleftrightarrow%7B%7DC_%7B6%7DH_%7B13%7DNO_%7B2%7D%5Cleftrightarrow%7B%7DC_%7B6%7DH_%7B12%7DNO_%7B2%7D%5E%7B-%7D?scale=1.5"" alt=""LaTeX: C_{6}H_{14}NO_{2}^{+}\leftrightarrow{}C_{6}H_{13}NO_{2}\leftrightarrow{}C_{6}H_{12}NO_{2}^{-}"" data-equation-content=""C_{6}H_{14}NO_{2}^{+}\leftrightarrow{}C_{6}H_{13}NO_{2}\leftrightarrow{}C_{6}H_{12}NO_{2}^{-}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=2.318"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D2.318?scale=1.5"" alt=""LaTeX: p_{Ka1}=2.318"" data-equation-content=""p_{Ka1}=2.318"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka2}=9.758"" src=""https://weber.instructure.com/equation_images/p_%7BKa2%7D%3D9.758?scale=1.5"" alt=""LaTeX: p_{Ka2}=9.758"" data-equation-content=""p_{Ka2}=9.758"" data-ignore-a11y-check=""""></mattext>",10.72;1.072e1;1.072E1;10.7;1.07e1;1.07E1;10.720;1.0720e1;1.0720E1,short_answer
"Calculate the pH of a 0.046 M solution of sodium leucate, <mattext texttype=""text/html""><img class=""equation_image"" title=""NaC_{6}H_{12}NO_{2}"" src=""https://weber.instructure.com/equation_images/NaC_%7B6%7DH_%7B12%7DNO_%7B2%7D?scale=1.5"" alt=""LaTeX: NaC_{6}H_{12}NO_{2}"" data-equation-content=""NaC_{6}H_{12}NO_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""C_{6}H_{14}NO_{2}^{+}\leftrightarrow{}C_{6}H_{13}NO_{2}\leftrightarrow{}C_{6}H_{12}NO_{2}^{-}"" src=""https://weber.instructure.com/equation_images/C_%7B6%7DH_%7B14%7DNO_%7B2%7D%5E%7B%2B%7D%5Cleftrightarrow%7B%7DC_%7B6%7DH_%7B13%7DNO_%7B2%7D%5Cleftrightarrow%7B%7DC_%7B6%7DH_%7B12%7DNO_%7B2%7D%5E%7B-%7D?scale=1.5"" alt=""LaTeX: C_{6}H_{14}NO_{2}^{+}\leftrightarrow{}C_{6}H_{13}NO_{2}\leftrightarrow{}C_{6}H_{12}NO_{2}^{-}"" data-equation-content=""C_{6}H_{14}NO_{2}^{+}\leftrightarrow{}C_{6}H_{13}NO_{2}\leftrightarrow{}C_{6}H_{12}NO_{2}^{-}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=2.328"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D2.328?scale=1.5"" alt=""LaTeX: p_{Ka1}=2.328"" data-equation-content=""p_{Ka1}=2.328"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka2}=9.744"" src=""https://weber.instructure.com/equation_images/p_%7BKa2%7D%3D9.744?scale=1.5"" alt=""LaTeX: p_{Ka2}=9.744"" data-equation-content=""p_{Ka2}=9.744"" data-ignore-a11y-check=""""></mattext>",11.20;1.120e1;1.120E1;11.2;1.12e1;1.12E1;11.196;1.1196e1;1.1196E1,short_answer
"Calculate the pH of a 0.08 M solution of glutamine HCl, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{5}H_{11}N_{2}O_{3}Cl"" src=""https://weber.instructure.com/equation_images/C_%7B5%7DH_%7B11%7DN_%7B2%7DO_%7B3%7DCl?scale=1.5"" alt=""LaTeX: C_{5}H_{11}N_{2}O_{3}Cl"" data-equation-content=""C_{5}H_{11}N_{2}O_{3}Cl"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""C_{5}H_{11}N_{2}O_{3}^{+}\leftrightarrow{}C_{5}H_{10}N_{2}O_{3}\leftrightarrow{}C_{5}H_{9}N_{2}O_{3}^{-}"" src=""https://weber.instructure.com/equation_images/C_%7B5%7DH_%7B11%7DN_%7B2%7DO_%7B3%7D%5E%7B%2B%7D%5Cleftrightarrow%7B%7DC_%7B5%7DH_%7B10%7DN_%7B2%7DO_%7B3%7D%5Cleftrightarrow%7B%7DC_%7B5%7DH_%7B9%7DN_%7B2%7DO_%7B3%7D%5E%7B-%7D?scale=1.5"" alt=""LaTeX: C_{5}H_{11}N_{2}O_{3}^{+}\leftrightarrow{}C_{5}H_{10}N_{2}O_{3}\leftrightarrow{}C_{5}H_{9}N_{2}O_{3}^{-}"" data-equation-content=""C_{5}H_{11}N_{2}O_{3}^{+}\leftrightarrow{}C_{5}H_{10}N_{2}O_{3}\leftrightarrow{}C_{5}H_{9}N_{2}O_{3}^{-}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=2.19"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D2.19?scale=1.5"" alt=""LaTeX: p_{Ka1}=2.19"" data-equation-content=""p_{Ka1}=2.19"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka2}=9.0"" src=""https://weber.instructure.com/equation_images/p_%7BKa2%7D%3D9.0?scale=1.5"" alt=""LaTeX: p_{Ka2}=9.0"" data-equation-content=""p_{Ka2}=9.0"" data-ignore-a11y-check=""""></mattext>",1.70;1.70e0;1.70E0;1.7;1.7e0;1.7E0;1.705;1.705e0;1.705E0,short_answer
