question,correct_answers,question_type
6.33 ± 0.07 - 22 ± 6 = ?<br>Use the ± symbol in your answer.,-16 ± 6;-16±6;-1.6e1 ± 6e0;-1.6e1±6e0,short_answer
400 ± 200 + 445 ± 11 = ?<br>Use the ± symbol in your answer.,800 ± 200;800±200;8e2 ± 2e2;8e2±2e2,short_answer
0.44 ± 0.03 × 0.8 ± 0.2 = ?<br>Use the ± symbol in your answer.,0.35 ± 0.09;0.35±0.09;3.5e-1 ± 9e-2;3.5e-1±9e-2,short_answer
0.23 ± 0.07 × 0.23 ± 0.08 = ?<br>Use the ± symbol in your answer.,0.05 ± 0.02;0.05±0.02;5e-2 ± 2e-2;5e-2±2e-2,short_answer
470 ± 30 - 2.4e3 ± 3e2 = ?<br>Use the ± symbol in your answer.,-1900 ± 300;-1900±300;-1.9e3 ± 3e2;-1.9e3±3e2,short_answer
4.2 ± 0.8 - 1.8 ± 0.3 = ?<br>Use the ± symbol in your answer.,2.4 ± 0.9;2.4±0.9;2.4e0 ± 9e-1;2.4e0±9e-1,short_answer
8 ± 3 - 3.0 ± 1.4 = ?<br>Use the ± symbol in your answer.,5 ± 3;5±3;5e0 ± 3e0;5e0±3e0,short_answer
240 ± 50 × 600 ± 300 = ?<br>Use the ± symbol in your answer.,140000 ± 80000;140000±80000;1.4e5 ± 8e4;1.4e5±8e4,short_answer
0.253 ± 0.009 + 1.1 ± 0.4 = ?<br>Use the ± symbol in your answer.,1.4 ± 0.4;1.4±0.4;1.4e0 ± 4e-1;1.4e0±4e-1,short_answer
2.0 ± 0.7 × 3.8 ± 1.4 = ?<br>Use the ± symbol in your answer.,8 ± 4;8±4;8e0 ± 4e0;8e0±4e0,short_answer
27 ± 4 ÷ 9 ± 4 = ?<br>Use the ± symbol in your answer.,3.0 ± 1.4;3.0±1.4;3.0e0 ± 1.4e0;3.0e0±1.4e0,short_answer
39 ± 9 × 260 ± 110 = ?<br>Use the ± symbol in your answer.,1.0e4 ± 5000;1.0e4±5000;1.0e4 ± 5e3;1.0e4±5e3,short_answer
6e3 ± 2e3 ÷ 1.24e4 ± 1.0e3 = ?<br>Use the ± symbol in your answer.,0.5 ± 0.2;0.5±0.2;5e-1 ± 2e-1;5e-1±2e-1,short_answer
1.1 ± 0.5 - 0.21 ± 0.10 = ?<br>Use the ± symbol in your answer.,0.9 ± 0.5;0.9±0.5;9e-1 ± 5e-1;9e-1±5e-1,short_answer
0.98 ± 0.15 ÷ 3.4 ± 1.0 = ?<br>Use the ± symbol in your answer.,0.29 ± 0.10;0.29±0.10;2.9e-1 ± 1.0e-1;2.9e-1±1.0e-1,short_answer
73 ± 10. ÷ 80 ± 20 = ?<br>Use the ± symbol in your answer.,0.9 ± 0.3;0.9±0.3;9e-1 ± 3e-1;9e-1±3e-1,short_answer
110 ± 20 + 500 ± 200 = ?<br>Use the ± symbol in your answer.,600 ± 200;600±200;6e2 ± 2e2;6e2±2e2,short_answer
3.7 ± 0.9 + 30 ± 20 = ?<br>Use the ± symbol in your answer.,30 ± 20;30±20;3e1 ± 2e1;3e1±2e1,short_answer
250 ± 20 + 380 ± 50 = ?<br>Use the ± symbol in your answer.,630 ± 50;630±50;6.3e2 ± 5e1;6.3e2±5e1,short_answer
7e3 ± 2e3 × 5.1e3 ± 8e2 = ?<br>Use the ± symbol in your answer.,3.6e7 ± 1.2e7;3.6e7±1.2e7;3.6e7 ± 1.2e7;3.6e7±1.2e7,short_answer
370 ± 110 ÷ 800 ± 300 = ?<br>Use the ± symbol in your answer.,0.5 ± 0.2;0.5±0.2;5e-1 ± 2e-1;5e-1±2e-1,short_answer
0.18 ± 0.05 × 0.8 ± 0.4 = ?<br>Use the ± symbol in your answer.,0.14 ± 0.08;0.14±0.08;1.4e-1 ± 8e-2;1.4e-1±8e-2,short_answer
27 ± 3 - 5.3 ± 0.2 = ?<br>Use the ± symbol in your answer.,22 ± 3;22±3;2.2e1 ± 3e0;2.2e1±3e0,short_answer
170 ± 30 ÷ 120 ± 60 = ?<br>Use the ± symbol in your answer.,1.4 ± 0.8;1.4±0.8;1.4e0 ± 8e-1;1.4e0±8e-1,short_answer
180 ± 60 ÷ 800 ± 400 = ?<br>Use the ± symbol in your answer.,0.23 ± 0.14;0.23±0.14;2.3e-1 ± 1.4e-1;2.3e-1±1.4e-1,short_answer
0.016 ± 0.004 × 0.0022 ± 0.0005 = ?<br>Use the ± symbol in your answer.,0.000035 ± 0.000012;0.000035±0.000012;3.5e-5 ± 1.2e-5;3.5e-5±1.2e-5,short_answer
360 ± 130 - 1.1e3 ± 3e2 = ?<br>Use the ± symbol in your answer.,-700 ± 300;-700±300;-7e2 ± 3e2;-7e2±3e2,short_answer
0.018 ± 0.005 + 0.09 ± 0.02 = ?<br>Use the ± symbol in your answer.,0.11 ± 0.02;0.11±0.02;1.1e-1 ± 2e-2;1.1e-1±2e-2,short_answer
290 ± 60 + 58 ± 4 = ?<br>Use the ± symbol in your answer.,350 ± 60;350±60;3.5e2 ± 6e1;3.5e2±6e1,short_answer
0.07 ± 0.02 × 0.11 ± 0.05 = ?<br>Use the ± symbol in your answer.,0.008 ± 0.004;0.008±0.004;8e-3 ± 4e-3;8e-3±4e-3,short_answer
0.7 ± 0.3 × 3.0 ± 0.8 = ?<br>Use the ± symbol in your answer.,2.1 ± 1.1;2.1±1.1;2.1e0 ± 1.1e0;2.1e0±1.1e0,short_answer
3.3e3 ± 6e2 × 690 ± 90 = ?<br>Use the ± symbol in your answer.,2.3e6 ± 500000;2.3e6±500000;2.3e6 ± 5e5;2.3e6±5e5,short_answer
0.06 ± 0.03 + 0.13 ± 0.04 = ?<br>Use the ± symbol in your answer.,0.19 ± 0.05;0.19±0.05;1.9e-1 ± 5e-2;1.9e-1±5e-2,short_answer
0.010 ± 0.005 - 0.0019 ± 0.0006 = ?<br>Use the ± symbol in your answer.,0.008 ± 0.005;0.008±0.005;8e-3 ± 5e-3;8e-3±5e-3,short_answer
840 ± 50 ÷ 260 ± 70 = ?<br>Use the ± symbol in your answer.,3.2 ± 0.9;3.2±0.9;3.2e0 ± 9e-1;3.2e0±9e-1,short_answer
6 ± 3 - 25 ± 6 = ?<br>Use the ± symbol in your answer.,-19 ± 7;-19±7;-1.9e1 ± 7e0;-1.9e1±7e0,short_answer
0.45 ± 0.07 + 0.7 ± 0.3 = ?<br>Use the ± symbol in your answer.,1.1 ± 0.3;1.1±0.3;1.1e0 ± 3e-1;1.1e0±3e-1,short_answer
4.5e3 ± 5e2 ÷ 4.8e3 ± 9e2 = ?<br>Use the ± symbol in your answer.,0.9 ± 0.2;0.9±0.2;9e-1 ± 2e-1;9e-1±2e-1,short_answer
31 ± 9 + 50 ± 20 = ?<br>Use the ± symbol in your answer.,80 ± 20;80±20;8e1 ± 2e1;8e1±2e1,short_answer
110 ± 20 × 45 ± 11 = ?<br>Use the ± symbol in your answer.,5000 ± 2000;5000±2000;5e3 ± 2e3;5e3±2e3,short_answer
1.0e4 ± 5e3 × 2.2e4 ± 8e3 = ?<br>Use the ± symbol in your answer.,2.2e8 ± 1.4e8;2.2e8±1.4e8;2.2e8 ± 1.4e8;2.2e8±1.4e8,short_answer
0.05 ± 0.02 + 0.0173 ± 0.0005 = ?<br>Use the ± symbol in your answer.,0.07 ± 0.02;0.07±0.02;7e-2 ± 2e-2;7e-2±2e-2,short_answer
6e3 ± 2e3 × 4.0e4 ± 8e3 = ?<br>Use the ± symbol in your answer.,2.4e8 ± 9e7;2.4e8±9e7;2.4e8 ± 9e7;2.4e8±9e7,short_answer
0.5 ± 0.2 + 0.25 ± 0.12 = ?<br>Use the ± symbol in your answer.,0.8 ± 0.2;0.8±0.2;8e-1 ± 2e-1;8e-1±2e-1,short_answer
0.033 ± 0.008 + 0.15 ± 0.06 = ?<br>Use the ± symbol in your answer.,0.18 ± 0.06;0.18±0.06;1.8e-1 ± 6e-2;1.8e-1±6e-2,short_answer
41 ± 9 × 50. ± 4 = ?<br>Use the ± symbol in your answer.,2100 ± 500;2100±500;2.1e3 ± 5e2;2.1e3±5e2,short_answer
520 ± 120 ÷ 1.9e3 ± 4e2 = ?<br>Use the ± symbol in your answer.,0.27 ± 0.09;0.27±0.09;2.7e-1 ± 9e-2;2.7e-1±9e-2,short_answer
0.08 ± 0.02 - 0.15 ± 0.07 = ?<br>Use the ± symbol in your answer.,-0.07 ± 0.07;-0.07±0.07;-7e-2 ± 7e-2;-7e-2±7e-2,short_answer
9.6 ± 0.3 + 4.42 ± 0.06 = ?<br>Use the ± symbol in your answer.,14.0 ± 0.3;14.0±0.3;1.40e1 ± 3e-1;1.40e1±3e-1,short_answer
6.1 ± 1.3 ÷ 1.2 ± 0.6 = ?<br>Use the ± symbol in your answer.,5 ± 3;5±3;5e0 ± 3e0;5e0±3e0,short_answer
350 ± 1.0e2 - 270 ± 20 = ?<br>Use the ± symbol in your answer.,80 ± 1.0e2;80±1.0e2;8e1 ± 1.0e2;8e1±1.0e2,short_answer
6.0e2 ± 110 - 3.6e3 ± 1.3e3 = ?<br>Use the ± symbol in your answer.,-3.0e3 ± 1300;-3.0e3±1300;-3.0e3 ± 1.3e3;-3.0e3±1.3e3,short_answer
2.1e3 ± 7e2 × 2.5e3 ± 3e2 = ?<br>Use the ± symbol in your answer.,5e6 ± 2e6;5e6±2e6;5e6 ± 2e6;5e6±2e6,short_answer
7 ± 2 + 70. ± 7 = ?<br>Use the ± symbol in your answer.,77 ± 7;77±7;7.7e1 ± 7e0;7.7e1±7e0,short_answer
190 ± 40 + 1.4e3 ± 6e2 = ?<br>Use the ± symbol in your answer.,1600 ± 600;1600±600;1.6e3 ± 6e2;1.6e3±6e2,short_answer
22 ± 7 + 80 ± 30 = ?<br>Use the ± symbol in your answer.,1.0e2 ± 30;1.0e2±30;1.0e2 ± 3e1;1.0e2±3e1,short_answer
1.0 ± 0.2 + 2.2 ± 0.2 = ?<br>Use the ± symbol in your answer.,3.2 ± 0.3;3.2±0.3;3.2e0 ± 3e-1;3.2e0±3e-1,short_answer
145 ± 13 + 83 ± 6 = ?<br>Use the ± symbol in your answer.,228 ± 14;228±14;2.28e2 ± 1.4e1;2.28e2±1.4e1,short_answer
0.10 ± 0.02 × 0.8 ± 0.3 = ?<br>Use the ± symbol in your answer.,0.08 ± 0.03;0.08±0.03;8e-2 ± 3e-2;8e-2±3e-2,short_answer
24 ± 4 - 1.0e2 ± 30 = ?<br>Use the ± symbol in your answer.,-80 ± 30;-80±30;-8e1 ± 3e1;-8e1±3e1,short_answer
12 ± 4 ÷ 34 ± 5 = ?<br>Use the ± symbol in your answer.,0.35 ± 0.13;0.35±0.13;3.5e-1 ± 1.3e-1;3.5e-1±1.3e-1,short_answer
0.010 ± 0.004 ÷ 0.08 ± 0.02 = ?<br>Use the ± symbol in your answer.,0.13 ± 0.06;0.13±0.06;1.3e-1 ± 6e-2;1.3e-1±6e-2,short_answer
6 ± 3 ÷ 14.9 ± 0.4 = ?<br>Use the ± symbol in your answer.,0.4 ± 0.2;0.4±0.2;4e-1 ± 2e-1;4e-1±2e-1,short_answer
1.8 ± 0.3 + 2.82 ± 0.13 = ?<br>Use the ± symbol in your answer.,4.6 ± 0.3;4.6±0.3;4.6e0 ± 3e-1;4.6e0±3e-1,short_answer
0.72 ± 0.05 - 2.3 ± 0.8 = ?<br>Use the ± symbol in your answer.,-1.6 ± 0.8;-1.6±0.8;-1.6e0 ± 8e-1;-1.6e0±8e-1,short_answer
8 ± 4 ÷ 35 ± 12 = ?<br>Use the ± symbol in your answer.,0.23 ± 0.14;0.23±0.14;2.3e-1 ± 1.4e-1;2.3e-1±1.4e-1,short_answer
0.064 ± 0.012 × 0.039 ± 0.003 = ?<br>Use the ± symbol in your answer.,0.0025 ± 0.0005;0.0025±0.0005;2.5e-3 ± 5e-4;2.5e-3±5e-4,short_answer
0.028 ± 0.014 - 0.0351 ± 0.0013 = ?<br>Use the ± symbol in your answer.,-0.007 ± 0.014;-0.007±0.014;-7e-3 ± 1.4e-2;-7e-3±1.4e-2,short_answer
0.23 ± 0.09 × 0.24 ± 0.08 = ?<br>Use the ± symbol in your answer.,0.06 ± 0.03;0.06±0.03;6e-2 ± 3e-2;6e-2±3e-2,short_answer
240 ± 40 - 1.0e2 ± 40 = ?<br>Use the ± symbol in your answer.,140 ± 60;140±60;1.4e2 ± 6e1;1.4e2±6e1,short_answer
0.27 ± 0.08 - 0.21 ± 0.09 = ?<br>Use the ± symbol in your answer.,0.06 ± 0.12;0.06±0.12;6e-2 ± 1.2e-1;6e-2±1.2e-1,short_answer
0.11 ± 0.05 - 0.43 ± 0.09 = ?<br>Use the ± symbol in your answer.,-0.32 ± 0.10;-0.32±0.10;-3.2e-1 ± 1.0e-1;-3.2e-1±1.0e-1,short_answer
0.07 ± 0.03 - 0.44 ± 0.08 = ?<br>Use the ± symbol in your answer.,-0.37 ± 0.09;-0.37±0.09;-3.7e-1 ± 9e-2;-3.7e-1±9e-2,short_answer
0.012 ± 0.006 - 0.08 ± 0.02 = ?<br>Use the ± symbol in your answer.,-0.07 ± 0.02;-0.07±0.02;-7e-2 ± 2e-2;-7e-2±2e-2,short_answer
0.023 ± 0.009 × 0.030 ± 0.002 = ?<br>Use the ± symbol in your answer.,0.0007 ± 0.0003;0.0007±0.0003;7e-4 ± 3e-4;7e-4±3e-4,short_answer
390 ± 30 + 49 ± 5 = ?<br>Use the ± symbol in your answer.,440 ± 30;440±30;4.4e2 ± 3e1;4.4e2±3e1,short_answer
5.3e3 ± 2e2 ÷ 1.1e3 ± 5e2 = ?<br>Use the ± symbol in your answer.,5 ± 2;5±2;5e0 ± 2e0;5e0±2e0,short_answer
290 ± 30 × 70 ± 20 = ?<br>Use the ± symbol in your answer.,2.0e4 ± 6000;2.0e4±6000;2.0e4 ± 6e3;2.0e4±6e3,short_answer
2.9 ± 0.6 ÷ 9 ± 2 = ?<br>Use the ± symbol in your answer.,0.32 ± 0.10;0.32±0.10;3.2e-1 ± 1.0e-1;3.2e-1±1.0e-1,short_answer
1.04e3 ± 8e1 + 1.6e3 ± 8e2 = ?<br>Use the ± symbol in your answer.,2600 ± 800;2600±800;2.6e3 ± 8e2;2.6e3±8e2,short_answer
0.019 ± 0.002 × 0.0019 ± 0.0008 = ?<br>Use the ± symbol in your answer.,0.00004 ± 0.00002;0.00004±0.00002;4e-5 ± 2e-5;4e-5±2e-5,short_answer
900 ± 400 + 2.8e3 ± 2e2 = ?<br>Use the ± symbol in your answer.,3700 ± 400;3700±400;3.7e3 ± 4e2;3.7e3±4e2,short_answer
390 ± 120 - 88 ± 2 = ?<br>Use the ± symbol in your answer.,3.0e2 ± 120;3.0e2±120;3.0e2 ± 1.2e2;3.0e2±1.2e2,short_answer
0.13 ± 0.05 × 0.029 ± 0.006 = ?<br>Use the ± symbol in your answer.,0.004 ± 0.002;0.004±0.002;4e-3 ± 2e-3;4e-3±2e-3,short_answer
1.64 ± 0.15 × 2.4 ± 0.8 = ?<br>Use the ± symbol in your answer.,3.9 ± 1.4;3.9±1.4;3.9e0 ± 1.4e0;3.9e0±1.4e0,short_answer
0.28 ± 0.04 × 0.50 ± 0.02 = ?<br>Use the ± symbol in your answer.,0.14 ± 0.02;0.14±0.02;1.4e-1 ± 2e-2;1.4e-1±2e-2,short_answer
53 ± 13 + 76 ± 2 = ?<br>Use the ± symbol in your answer.,129 ± 13;129±13;1.29e2 ± 1.3e1;1.29e2±1.3e1,short_answer
0.026 ± 0.008 ÷ 0.025 ± 0.002 = ?<br>Use the ± symbol in your answer.,1.0 ± 0.3;1.0±0.3;1.0e0 ± 3e-1;1.0e0±3e-1,short_answer
4.2 ± 0.5 + 0.7 ± 0.2 = ?<br>Use the ± symbol in your answer.,4.9 ± 0.5;4.9±0.5;4.9e0 ± 5e-1;4.9e0±5e-1,short_answer
60 ± 20 ÷ 8 ± 2 = ?<br>Use the ± symbol in your answer.,8 ± 3;8±3;8e0 ± 3e0;8e0±3e0,short_answer
0.40 ± 0.04 + 1.6 ± 0.3 = ?<br>Use the ± symbol in your answer.,2.0 ± 0.3;2.0±0.3;2.0e0 ± 3e-1;2.0e0±3e-1,short_answer
0.21 ± 0.09 × 0.08 ± 0.02 = ?<br>Use the ± symbol in your answer.,0.017 ± 0.008;0.017±0.008;1.7e-2 ± 8e-3;1.7e-2±8e-3,short_answer
0.10 ± 0.04 + 0.018 ± 0.007 = ?<br>Use the ± symbol in your answer.,0.12 ± 0.04;0.12±0.04;1.2e-1 ± 4e-2;1.2e-1±4e-2,short_answer
0.034 ± 0.011 - 0.29 ± 0.13 = ?<br>Use the ± symbol in your answer.,-0.26 ± 0.13;-0.26±0.13;-2.6e-1 ± 1.3e-1;-2.6e-1±1.3e-1,short_answer
1.0e3 ± 300 × 5e3 ± 2e3 = ?<br>Use the ± symbol in your answer.,5e6 ± 3e6;5e6±3e6;5e6 ± 3e6;5e6±3e6,short_answer
4e3 ± 2e3 ÷ 1.13e3 ± 1.0e2 = ?<br>Use the ± symbol in your answer.,4 ± 2;4±2;4e0 ± 2e0;4e0±2e0,short_answer
0.24 ± 0.04 + 0.07 ± 0.03 = ?<br>Use the ± symbol in your answer.,0.31 ± 0.05;0.31±0.05;3.1e-1 ± 5e-2;3.1e-1±5e-2,short_answer
11 ± 5 + 4 ± 2 = ?<br>Use the ± symbol in your answer.,15 ± 5;15±5;1.5e1 ± 5e0;1.5e1±5e0,short_answer
2.59e3 ± 1.1e2 ÷ 2.1e4 ± 9e3 = ?<br>Use the ± symbol in your answer.,0.12 ± 0.05;0.12±0.05;1.2e-1 ± 5e-2;1.2e-1±5e-2,short_answer
0.4 ± 0.2 × 4.0 ± 0.9 = ?<br>Use the ± symbol in your answer.,1.6 ± 0.9;1.6±0.9;1.6e0 ± 9e-1;1.6e0±9e-1,short_answer
5e3 ± 2e3 + 5.5e3 ± 3e2 = ?<br>Use the ± symbol in your answer.,11000 ± 2000;11000±2000;1.1e4 ± 2e3;1.1e4±2e3,short_answer
1.4 ± 0.3 × 8 ± 2 = ?<br>Use the ± symbol in your answer.,11 ± 4;11±4;1.1e1 ± 4e0;1.1e1±4e0,short_answer
44 ± 6 ÷ 1.0e2 ± 30 = ?<br>Use the ± symbol in your answer.,0.44 ± 0.14;0.44±0.14;4.4e-1 ± 1.4e-1;4.4e-1±1.4e-1,short_answer
90 ± 20 + 319 ± 5 = ?<br>Use the ± symbol in your answer.,410 ± 20;410±20;4.1e2 ± 2e1;4.1e2±2e1,short_answer
130 ± 40 ÷ 50 ± 20 = ?<br>Use the ± symbol in your answer.,2.6 ± 1.3;2.6±1.3;2.6e0 ± 1.3e0;2.6e0±1.3e0,short_answer
60 ± 20 - 102 ± 7 = ?<br>Use the ± symbol in your answer.,-40 ± 20;-40±20;-4e1 ± 2e1;-4e1±2e1,short_answer
790 ± 70 - 170 ± 80 = ?<br>Use the ± symbol in your answer.,620 ± 110;620±110;6.2e2 ± 1.1e2;6.2e2±1.1e2,short_answer
6.4 ± 1.2 × 1.7 ± 0.5 = ?<br>Use the ± symbol in your answer.,11 ± 4;11±4;1.1e1 ± 4e0;1.1e1±4e0,short_answer
0.0381 ± 0.0010 + 0.0174 ± 0.0009 = ?<br>Use the ± symbol in your answer.,0.0555 ± 0.0013;0.0555±0.0013;5.55e-2 ± 1.3e-3;5.55e-2±1.3e-3,short_answer
1.7e3 ± 7e2 + 7.5e3 ± 5e2 = ?<br>Use the ± symbol in your answer.,9200 ± 900;9200±900;9.2e3 ± 9e2;9.2e3±9e2,short_answer
350 ± 1.0e2 × 1.30e3 ± 3e1 = ?<br>Use the ± symbol in your answer.,460000 ± 130000;460000±130000;4.6e5 ± 1.3e5;4.6e5±1.3e5,short_answer
700 ± 300 × 230 ± 20 = ?<br>Use the ± symbol in your answer.,160000 ± 70000;160000±70000;1.6e5 ± 7e4;1.6e5±7e4,short_answer
0.8 ± 0.3 - 0.24 ± 0.04 = ?<br>Use the ± symbol in your answer.,0.6 ± 0.3;0.6±0.3;6e-1 ± 3e-1;6e-1±3e-1,short_answer
71.7 ± 0.7 - 430 ± 40 = ?<br>Use the ± symbol in your answer.,-360 ± 40;-360±40;-3.6e2 ± 4e1;-3.6e2±4e1,short_answer
7e3 ± 3e3 ÷ 920 ± 20 = ?<br>Use the ± symbol in your answer.,8 ± 3;8±3;8e0 ± 3e0;8e0±3e0,short_answer
0.4 ± 0.2 + 0.91 ± 0.11 = ?<br>Use the ± symbol in your answer.,1.3 ± 0.2;1.3±0.2;1.3e0 ± 2e-1;1.3e0±2e-1,short_answer
3.8e3 ± 1.0e3 - 4.4e3 ± 1.1e3 = ?<br>Use the ± symbol in your answer.,-600 ± 1500;-600±1500;-6e2 ± 1.5e3;-6e2±1.5e3,short_answer
0.5 ± 0.2 ÷ 0.10 ± 0.03 = ?<br>Use the ± symbol in your answer.,5 ± 3;5±3;5e0 ± 3e0;5e0±3e0,short_answer
300 ± 200 ÷ 40 ± 20 = ?<br>Use the ± symbol in your answer.,8 ± 6;8±6;8e0 ± 6e0;8e0±6e0,short_answer
0.10 ± 0.02 × 0.09 ± 0.02 = ?<br>Use the ± symbol in your answer.,0.009 ± 0.003;0.009±0.003;9e-3 ± 3e-3;9e-3±3e-3,short_answer
0.5 ± 0.2 × 0.39 ± 0.03 = ?<br>Use the ± symbol in your answer.,0.20 ± 0.08;0.20±0.08;2.0e-1 ± 8e-2;2.0e-1±8e-2,short_answer
29 ± 8 × 5.3 ± 0.5 = ?<br>Use the ± symbol in your answer.,150 ± 40;150±40;1.5e2 ± 4e1;1.5e2±4e1,short_answer
0.031 ± 0.013 + 0.0046 ± 0.0005 = ?<br>Use the ± symbol in your answer.,0.036 ± 0.013;0.036±0.013;3.6e-2 ± 1.3e-2;3.6e-2±1.3e-2,short_answer
8e3 ± 4e3 ÷ 3.5e4 ± 5e3 = ?<br>Use the ± symbol in your answer.,0.23 ± 0.12;0.23±0.12;2.3e-1 ± 1.2e-1;2.3e-1±1.2e-1,short_answer
26 ± 9 × 9.9 ± 0.8 = ?<br>Use the ± symbol in your answer.,260 ± 90;260±90;2.6e2 ± 9e1;2.6e2±9e1,short_answer
400 ± 200 - 400 ± 200 = ?<br>Use the ± symbol in your answer.,0e0 ± 300;0e0±300;0e0 ± 3e2;0e0±3e2,short_answer
30 ± 20 ÷ 70 ± 30 = ?<br>Use the ± symbol in your answer.,0.4 ± 0.3;0.4±0.3;4e-1 ± 3e-1;4e-1±3e-1,short_answer
2.6e3 ± 2e2 + 1.1e4 ± 4e3 = ?<br>Use the ± symbol in your answer.,14000 ± 4000;14000±4000;1.4e4 ± 4e3;1.4e4±4e3,short_answer
0.05 ± 0.02 - 0.0258 ± 0.0014 = ?<br>Use the ± symbol in your answer.,0.02 ± 0.02;0.02±0.02;2e-2 ± 2e-2;2e-2±2e-2,short_answer
2.3 ± 0.2 - 16 ± 2 = ?<br>Use the ± symbol in your answer.,-14 ± 2;-14±2;-1.4e1 ± 2e0;-1.4e1±2e0,short_answer
32 ± 7 × 43 ± 4 = ?<br>Use the ± symbol in your answer.,1400 ± 300;1400±300;1.4e3 ± 3e2;1.4e3±3e2,short_answer
0.050 ± 0.006 + 0.22 ± 0.03 = ?<br>Use the ± symbol in your answer.,0.27 ± 0.03;0.27±0.03;2.7e-1 ± 3e-2;2.7e-1±3e-2,short_answer
0.016 ± 0.005 - 0.033 ± 0.012 = ?<br>Use the ± symbol in your answer.,-0.017 ± 0.013;-0.017±0.013;-1.7e-2 ± 1.3e-2;-1.7e-2±1.3e-2,short_answer
3.0e2 ± 110 ÷ 800 ± 400 = ?<br>Use the ± symbol in your answer.,0.4 ± 0.2;0.4±0.2;4e-1 ± 2e-1;4e-1±2e-1,short_answer
0.04 ± 0.02 × 0.005 ± 0.002 = ?<br>Use the ± symbol in your answer.,0.00020 ± 0.00013;0.00020±0.00013;2.0e-4 ± 1.3e-4;2.0e-4±1.3e-4,short_answer
0.015 ± 0.003 ÷ 0.014 ± 0.003 = ?<br>Use the ± symbol in your answer.,1.1 ± 0.3;1.1±0.3;1.1e0 ± 3e-1;1.1e0±3e-1,short_answer
0.43 ± 0.06 + 0.062 ± 0.006 = ?<br>Use the ± symbol in your answer.,0.49 ± 0.06;0.49±0.06;4.9e-1 ± 6e-2;4.9e-1±6e-2,short_answer
600 ± 200 ÷ 1.5e3 ± 8e2 = ?<br>Use the ± symbol in your answer.,0.4 ± 0.3;0.4±0.3;4e-1 ± 3e-1;4e-1±3e-1,short_answer
250 ± 110 ÷ 110 ± 30 = ?<br>Use the ± symbol in your answer.,2.3 ± 1.2;2.3±1.2;2.3e0 ± 1.2e0;2.3e0±1.2e0,short_answer
2.5e3 ± 8e2 ÷ 1.1e4 ± 4e3 = ?<br>Use the ± symbol in your answer.,0.23 ± 0.11;0.23±0.11;2.3e-1 ± 1.1e-1;2.3e-1±1.1e-1,short_answer
70. ± 13 × 110 ± 20 = ?<br>Use the ± symbol in your answer.,8000 ± 2000;8000±2000;8e3 ± 2e3;8e3±2e3,short_answer
110 ± 30 + 800 ± 200 = ?<br>Use the ± symbol in your answer.,900 ± 200;900±200;9e2 ± 2e2;9e2±2e2,short_answer
7e3 ± 3e3 × 4.1e4 ± 8e3 = ?<br>Use the ± symbol in your answer.,2.9e8 ± 1.4e8;2.9e8±1.4e8;2.9e8 ± 1.4e8;2.9e8±1.4e8,short_answer
120 ± 30 - 50 ± 20 = ?<br>Use the ± symbol in your answer.,70 ± 40;70±40;7e1 ± 4e1;7e1±4e1,short_answer
5.57 ± 0.06 + 13 ± 6 = ?<br>Use the ± symbol in your answer.,19 ± 6;19±6;1.9e1 ± 6e0;1.9e1±6e0,short_answer
5.8e3 ± 1.1e3 × 2.2e4 ± 5e3 = ?<br>Use the ± symbol in your answer.,1.3e8 ± 4e7;1.3e8±4e7;1.3e8 ± 4e7;1.3e8±4e7,short_answer
0.14 ± 0.02 ÷ 1.1 ± 0.3 = ?<br>Use the ± symbol in your answer.,0.13 ± 0.04;0.13±0.04;1.3e-1 ± 4e-2;1.3e-1±4e-2,short_answer
11.3 ± 0.9 + 9 ± 2 = ?<br>Use the ± symbol in your answer.,20. ± 2;20.±2;2.0e1 ± 2e0;2.0e1±2e0,short_answer
3.8e3 ± 4e2 × 2.8e3 ± 7e2 = ?<br>Use the ± symbol in your answer.,1.1e7 ± 3e6;1.1e7±3e6;1.1e7 ± 3e6;1.1e7±3e6,short_answer
460 ± 140 × 180 ± 20 = ?<br>Use the ± symbol in your answer.,80000 ± 30000;80000±30000;8e4 ± 3e4;8e4±3e4,short_answer
13 ± 3 ÷ 10.60 ± 0.12 = ?<br>Use the ± symbol in your answer.,1.2 ± 0.3;1.2±0.3;1.2e0 ± 3e-1;1.2e0±3e-1,short_answer
0.17 ± 0.04 × 0.10 ± 0.03 = ?<br>Use the ± symbol in your answer.,0.017 ± 0.006;0.017±0.006;1.7e-2 ± 6e-3;1.7e-2±6e-3,short_answer
8e3 ± 2e3 × 1.3e3 ± 3e2 = ?<br>Use the ± symbol in your answer.,1.0e7 ± 4e6;1.0e7±4e6;1.0e7 ± 4e6;1.0e7±4e6,short_answer
0.029 ± 0.009 + 0.005 ± 0.002 = ?<br>Use the ± symbol in your answer.,0.034 ± 0.009;0.034±0.009;3.4e-2 ± 9e-3;3.4e-2±9e-3,short_answer
400 ± 200 ÷ 58 ± 5 = ?<br>Use the ± symbol in your answer.,7 ± 3;7±3;7e0 ± 3e0;7e0±3e0,short_answer
0.018 ± 0.007 ÷ 0.10 ± 0.03 = ?<br>Use the ± symbol in your answer.,0.18 ± 0.09;0.18±0.09;1.8e-1 ± 9e-2;1.8e-1±9e-2,short_answer
