point,rt,signal
2763,25.987,14332029
2764,25.996,15002045
2765,26.006,15641114
2766,26.015,16119927
2767,26.024,16329786
2768,26.033,16200527
2769,26.042,15800873
2770,26.052,15436377
2771,26.061,15285774
2772,26.070,15359427
2773,26.079,15538579
2774,26.088,15636773
2775,26.098,15645655
2776,26.107,15490764
2777,26.116,15249711
2778,26.125,14975685
2779,26.134,14771257
2780,26.143,14660304
2781,26.153,14660696
2782,26.162,14728973
2783,26.171,14732615
2784,26.180,14792069
2785,26.189,14749669
2786,26.199,14728167
2787,26.208,14541273
2788,26.217,14260793
2789,26.226,13898595
2790,26.235,13539693
2791,26.245,13192901
2792,26.254,12979106
2793,26.263,12849671
2794,26.272,12859462
2795,26.281,13032553
2796,26.291,13238987
2797,26.300,13447890
2798,26.309,13628940
2799,26.318,13784150
2800,26.327,13771879
2801,26.336,13683382
2802,26.346,13555965
2803,26.355,13424978
2804,26.364,13342190
2805,26.373,13354030
2806,26.382,13515760
2807,26.392,13620698
2808,26.401,13596040
2809,26.410,13452286
2810,26.419,13132430
2811,26.428,12740892
2812,26.438,12314351
2813,26.447,12000870
2814,26.456,11797440
2815,26.465,11628147
2816,26.474,11503205
2817,26.483,11417478
2818,26.493,11334927
2819,26.502,11230018
2820,26.511,11130686
2821,26.520,11032489
2822,26.529,11039802
2823,26.539,10992815
2824,26.548,11014898
2825,26.557,11008510
2826,26.566,11028073
2827,26.575,11020947
2828,26.585,11122251
2829,26.594,11268912
2830,26.603,11474619
2831,26.612,11826895
2832,26.621,12224474
2833,26.631,12484352
2834,26.640,12722885
2835,26.649,12830618
2836,26.658,12878540
2837,26.667,12813139
2838,26.676,12747078
2839,26.686,12587727
2840,26.695,12349946
2841,26.704,12180089
2842,26.713,12048077
2843,26.722,12035297
2844,26.732,12227269
2845,26.741,12490721
2846,26.750,12758849
2847,26.759,12935226
2848,26.768,13064931
2849,26.778,13005649
2850,26.787,12854600
2851,26.796,12846967
2852,26.805,13046418
2853,26.814,13453093
2854,26.824,13866708
2855,26.833,14398847
2856,26.842,14986342
2857,26.851,15737107
2858,26.860,16699569
2859,26.869,17605794
2860,26.879,17900060
2861,26.888,17639172
2862,26.897,16802214
2863,26.906,15645015
2864,26.915,14534146
2865,26.925,13775587
2866,26.934,13477678
2867,26.943,13541625
2868,26.952,13881352
2869,26.961,14398882
2870,26.971,14926979
2871,26.980,15287662
2872,26.989,15415813
2873,26.998,15040637
2874,27.007,14367338
2875,27.016,13746538
2876,27.026,13254674
2877,27.035,12941949
2878,27.044,12792552
2879,27.053,12592236
2880,27.062,12323676
2881,27.072,12030854
2882,27.081,11744534
2883,27.090,11577453
2884,27.099,11557070
2885,27.108,11623629
2886,27.118,11716118
2887,27.127,11820289
2888,27.136,11755004
2889,27.145,11605282
2890,27.154,11376629
2891,27.164,11191614
2892,27.173,11039089
2893,27.182,10897552
2894,27.191,10915510
2895,27.200,10907364
2896,27.209,10932823
2897,27.219,11059282
2898,27.228,11160733
2899,27.237,11289913
2900,27.246,11427928
2901,27.255,11555739
2902,27.265,11627909
2903,27.274,11658850
2904,27.283,11692438
2905,27.292,11665859
2906,27.301,11646429
2907,27.311,11630699
2908,27.320,11548341
2909,27.329,11391919
2910,27.338,11183843
2911,27.347,11109075
2912,27.357,11038724
2913,27.366,11048259
2914,27.375,11198428
2915,27.384,11571636
2916,27.393,12145604
2917,27.402,12779526
2918,27.412,13393879
2919,27.421,13559182
2920,27.430,13288807
2921,27.439,12645300
2922,27.448,11911698
2923,27.458,11236491
2924,27.467,10829943
2925,27.476,10616594
2926,27.485,10509406
2927,27.494,10505894
2928,27.504,10546675
2929,27.513,10645619
2930,27.522,10702019
2931,27.531,10741472
2932,27.540,10746013
2933,27.550,10752595
2934,27.559,10737442
2935,27.568,10737054
2936,27.577,10861461
2937,27.586,11014290
2938,27.595,11266498
2939,27.605,11563180
2940,27.614,11907487
2941,27.623,12316937
2942,27.632,12597944
2943,27.641,12877317
2944,27.651,12969358
2945,27.660,12903414
2946,27.669,12714644
2947,27.678,12527166
2948,27.687,12312952
2949,27.697,12202959
2950,27.706,12046273
2951,27.715,11964727
2952,27.724,11888773
2953,27.733,11794742
2954,27.742,11701301
2955,27.752,11595912
2956,27.761,11496351
2957,27.770,11349052
2958,27.779,11247192
2959,27.788,11140973
2960,27.798,11002264
2961,27.807,10920520
2962,27.816,10854523
2963,27.825,10808003
2964,27.834,10832924
2965,27.844,10829181
2966,27.853,10833965
2967,27.862,10787056
2968,27.871,10755849
2969,27.880,10731605
2970,27.890,10655692
2971,27.899,10556902
2972,27.908,10503259
2973,27.917,10435396
2974,27.926,10334893
2975,27.935,10313929
2976,27.945,10294531
2977,27.954,10314288
2978,27.963,10366752
2979,27.972,10356351
2980,27.981,10291699
2981,27.991,10244498
